review_id,user_id,product_id,rating,title,review_text,helpful_votes,total_votes,verified_purchase,review_date,language,sentiment_score,word_count,contains_images,contains_video,is_spam,created_at,updated_at
REV_00000021,USER_000198,PROD_000411,3,Fair quality,Decent electronics product but not amazing. Does what it's supposed to do but room for improvement. Good value for money.,21,140,True,2024-10-28,en,0.5837745402185359,20,True,False,False,2025-10-06 23:50:01.808675,2025-10-06 23:50:01.808675
REV_00000022,USER_000610,PROD_000011,4,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! The packaging was good.",27,34,True,2025-02-15,en,0.7772453766328604,23,False,False,False,2025-10-06 23:50:01.808948,2025-10-06 23:50:01.808948
REV_00000023,USER_000245,PROD_000114,4,Perfect!,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Exactly as pictured.",44,82,True,2025-06-05,en,0.7815979198776184,21,False,True,False,2025-10-06 23:50:01.809201,2025-10-06 23:50:01.809201
REV_00000024,USER_000712,PROD_000057,3,Decent but not great,Decent clothing product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,82,108,False,2025-02-16,en,0.4413125955444095,19,True,False,False,2025-10-06 23:50:01.809439,2025-10-06 23:50:01.809439
REV_00000025,USER_000858,PROD_000437,4,Best purchase ever,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,73,58,True,2025-05-25,en,0.7254077062381269,22,True,False,False,2025-10-06 23:50:01.809679,2025-10-06 23:50:01.809679
REV_00000026,USER_000847,PROD_000183,3,It's okay,Mixed feelings about this electronics item. Some good points but also some issues. Could be better. Recommended by a friend.,86,42,True,2025-09-25,en,0.45184841539501086,20,False,False,False,2025-10-06 23:50:01.809921,2025-10-06 23:50:01.809922
REV_00000027,USER_000555,PROD_000291,1,Don't buy this,Terrible electronics item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Shipping was fast.,83,0,True,2024-10-28,en,0.0407875942643649,19,False,True,False,2025-10-06 23:50:01.810182,2025-10-06 23:50:01.810182
REV_00000028,USER_000003,PROD_000121,5,Amazing quality,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Recommended by a friend.",22,37,True,2025-09-29,en,0.9333888295477524,22,False,False,False,2025-10-06 23:50:01.810433,2025-10-06 23:50:01.810434
REV_00000029,USER_000871,PROD_000247,2,Terrible experience,Very disappointed with this clothing product. Poor quality and doesn't work as advertised. Would not recommend. Good customer service.,93,98,False,2025-03-07,en,0.18178210863733937,19,True,True,False,2025-10-06 23:50:01.810673,2025-10-06 23:50:01.810673
REV_00000030,USER_000993,PROD_000354,2,Not worth it,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. Exactly as pictured.",14,92,True,2025-03-09,en,0.26913544062341865,19,True,False,False,2025-10-06 23:50:01.810916,2025-10-06 23:50:01.810916
REV_00000031,USER_000817,PROD_000190,5,Perfect!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",29,85,True,2025-03-06,en,0.9475564792711829,19,True,False,True,2025-10-06 23:50:01.811174,2025-10-06 23:50:01.811174
REV_00000032,USER_000125,PROD_000440,5,Amazing quality,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",81,31,False,2025-09-11,en,0.9119914541357638,19,False,True,False,2025-10-06 23:50:01.811426,2025-10-06 23:50:01.811426
REV_00000033,USER_000665,PROD_000111,5,Excellent product!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,26,28,False,2025-03-21,en,0.9976748740928535,22,False,False,False,2025-10-06 23:50:01.811680,2025-10-06 23:50:01.811680
REV_00000034,USER_000442,PROD_000005,4,Best purchase ever,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",20,32,True,2025-01-19,en,0.8055330038095331,22,False,False,False,2025-10-06 23:50:01.811927,2025-10-06 23:50:01.811927
REV_00000035,USER_000520,PROD_000154,4,Best purchase ever,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,98,27,False,2024-11-29,en,0.6877000006899892,25,False,False,False,2025-10-06 23:50:01.812192,2025-10-06 23:50:01.812193
REV_00000036,USER_000369,PROD_000121,5,Perfect!,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",12,6,False,2025-10-04,en,0.9810649446423065,18,False,False,False,2025-10-06 23:50:01.812449,2025-10-06 23:50:01.812449
REV_00000037,USER_000559,PROD_000098,5,Excellent product!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",42,36,True,2025-01-17,en,1.0,22,True,False,True,2025-10-06 23:50:01.812703,2025-10-06 23:50:01.812703
REV_00000038,USER_000282,PROD_000289,3,Fair quality,This books product is okay. It works but nothing special. Average quality for the price. Recommended by a friend.,86,76,True,2024-12-24,en,0.5705294890075412,19,True,False,False,2025-10-06 23:50:01.812955,2025-10-06 23:50:01.812955
REV_00000039,USER_000787,PROD_000482,3,Average product,Decent clothing product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,67,62,False,2024-12-29,en,0.4897445030518585,19,False,True,False,2025-10-06 23:50:01.813223,2025-10-06 23:50:01.813224
REV_00000040,USER_000405,PROD_000251,5,Excellent product!,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,2,75,True,2025-09-18,en,1.0,22,False,False,False,2025-10-06 23:50:01.813468,2025-10-06 23:50:01.813469
REV_00000041,USER_000331,PROD_000375,3,Average product,This electronics product is okay. It works but nothing special. Average quality for the price.,95,85,True,2024-12-30,en,0.4840229861723773,15,True,False,False,2025-10-06 23:50:01.813722,2025-10-06 23:50:01.813722
REV_00000042,USER_000760,PROD_000283,3,Mixed feelings,This electronics product is okay. It works but nothing special. Average quality for the price. Exactly as pictured.,60,70,True,2024-11-29,en,0.4590494852447033,18,False,False,False,2025-10-06 23:50:01.813976,2025-10-06 23:50:01.813976
REV_00000043,USER_000897,PROD_000072,4,Highly recommended,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",52,3,True,2024-11-18,en,0.6986845607641065,19,True,True,False,2025-10-06 23:50:01.814235,2025-10-06 23:50:01.814235
REV_00000044,USER_000774,PROD_000489,3,Average product,Decent books product but not amazing. Does what it's supposed to do but room for improvement. Recommended by a friend.,59,28,True,2025-05-22,en,0.45602192296834143,20,False,False,False,2025-10-06 23:50:01.814491,2025-10-06 23:50:01.814491
REV_00000045,USER_000333,PROD_000251,1,Poor quality,Very disappointed with this books product. Poor quality and doesn't work as advertised. Would not recommend. Easy to use.,76,145,True,2024-12-15,en,0.052265462172600974,19,True,False,False,2025-10-06 23:50:01.814744,2025-10-06 23:50:01.814745
REV_00000046,USER_000232,PROD_000226,4,Amazing quality,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",7,126,True,2025-01-03,en,0.8387485513919535,22,False,False,False,2025-10-06 23:50:01.814998,2025-10-06 23:50:01.814998
REV_00000047,USER_000807,PROD_000172,4,Excellent product!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good value for money.,25,14,False,2025-09-21,en,0.7849506069457841,26,False,False,False,2025-10-06 23:50:01.815255,2025-10-06 23:50:01.815256
REV_00000048,USER_000886,PROD_000264,4,Excellent product!,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",47,17,True,2024-12-24,en,0.6918179782379164,18,False,False,False,2025-10-06 23:50:01.815523,2025-10-06 23:50:01.815523
REV_00000049,USER_000857,PROD_000043,5,Love it!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Shipping was fast.,62,109,False,2025-05-29,en,1.0,25,True,True,False,2025-10-06 23:50:01.815780,2025-10-06 23:50:01.815780
REV_00000050,USER_000200,PROD_000170,3,Mixed feelings,This clothing product is okay. It works but nothing special. Average quality for the price. Would buy again.,89,83,False,2025-05-07,en,0.46811882286824136,18,True,False,True,2025-10-06 23:50:01.816037,2025-10-06 23:50:01.816037
REV_00000051,USER_000095,PROD_000092,4,Highly recommended,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",71,37,True,2025-05-15,en,0.8493025651512145,22,True,False,False,2025-10-06 23:50:01.816290,2025-10-06 23:50:01.816291
REV_00000052,USER_000915,PROD_000166,4,Perfect!,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",73,19,True,2025-05-03,en,0.8412577716187434,21,False,False,False,2025-10-06 23:50:01.816545,2025-10-06 23:50:01.816546
REV_00000053,USER_000993,PROD_000403,4,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Exactly as pictured.,37,33,False,2025-08-30,en,0.8112378327342838,25,True,False,False,2025-10-06 23:50:01.816793,2025-10-06 23:50:01.816794
REV_00000054,USER_000197,PROD_000319,1,Not worth it,"This books product is awful. Cheap materials, poor construction, and doesn't match the description at all. Recommended by a friend.",45,143,False,2024-10-22,en,0.0003427999226212064,20,True,True,False,2025-10-06 23:50:01.817044,2025-10-06 23:50:01.817045
REV_00000055,USER_000836,PROD_000065,2,Regret buying,"This books product is awful. Cheap materials, poor construction, and doesn't match the description at all. Exactly as pictured.",66,98,False,2025-06-27,en,0.17502557826308993,19,True,False,False,2025-10-06 23:50:01.817292,2025-10-06 23:50:01.817293
REV_00000056,USER_000621,PROD_000190,3,Could be better,Decent electronics product but not amazing. Does what it's supposed to do but room for improvement.,24,123,False,2025-05-12,en,0.4959333053284824,16,True,False,False,2025-10-06 23:50:01.817551,2025-10-06 23:50:01.817552
REV_00000057,USER_000955,PROD_000338,4,Perfect!,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",66,119,True,2024-12-04,en,0.6735585202208455,22,True,False,False,2025-10-06 23:50:01.817805,2025-10-06 23:50:01.817806
REV_00000058,USER_000045,PROD_000229,5,Amazing quality,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",16,47,True,2024-12-23,en,1.0,21,True,True,False,2025-10-06 23:50:01.818057,2025-10-06 23:50:01.818057
REV_00000059,USER_000840,PROD_000092,4,Amazing quality,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",72,148,False,2025-01-12,en,0.8036924562316576,18,False,False,False,2025-10-06 23:50:01.818305,2025-10-06 23:50:01.818305
REV_00000060,USER_000583,PROD_000361,3,Mixed feelings,Mixed feelings about this electronics item. Some good points but also some issues. Could be better. Good customer service.,52,99,False,2024-11-08,en,0.411756575058981,19,False,False,False,2025-10-06 23:50:01.818559,2025-10-06 23:50:01.818559
REV_00000061,USER_000157,PROD_000073,5,Perfect!,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",63,125,True,2025-02-20,en,0.9996056841870623,18,True,False,False,2025-10-06 23:50:01.818814,2025-10-06 23:50:01.818814
REV_00000062,USER_000693,PROD_000175,3,Mixed feelings,Mixed feelings about this clothing item. Some good points but also some issues. Could be better. Recommended by a friend.,37,122,False,2024-11-17,en,0.583943867953197,20,False,True,False,2025-10-06 23:50:01.819064,2025-10-06 23:50:01.819064
REV_00000063,USER_000388,PROD_000229,5,Great value for money,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",68,79,False,2024-10-21,en,0.9874267154498179,22,True,True,False,2025-10-06 23:50:01.819317,2025-10-06 23:50:01.819317
REV_00000064,USER_000973,PROD_000111,3,Mixed feelings,Decent clothing product but not amazing. Does what it's supposed to do but room for improvement. Exactly as pictured.,22,119,True,2025-03-20,en,0.4031727779586577,19,True,True,False,2025-10-06 23:50:01.819572,2025-10-06 23:50:01.819572
REV_00000065,USER_000715,PROD_000405,3,Mixed feelings,Mixed feelings about this books item. Some good points but also some issues. Could be better. The packaging was good.,8,51,True,2025-09-24,en,0.47584350469157516,20,False,False,False,2025-10-06 23:50:01.819824,2025-10-06 23:50:01.819824
REV_00000066,USER_000371,PROD_000152,3,Average product,This clothing product is okay. It works but nothing special. Average quality for the price. Good value for money.,19,123,True,2025-05-11,en,0.5350484589608242,19,True,False,False,2025-10-06 23:50:01.820077,2025-10-06 23:50:01.820077
REV_00000067,USER_000167,PROD_000199,5,Great value for money,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Exactly as pictured.,34,117,True,2025-04-03,en,1.0,25,True,True,False,2025-10-06 23:50:01.820333,2025-10-06 23:50:01.820333
REV_00000068,USER_000458,PROD_000110,3,It's okay,Decent books product but not amazing. Does what it's supposed to do but room for improvement. Good customer service.,70,106,True,2024-10-12,en,0.5924877074581132,19,False,False,False,2025-10-06 23:50:01.820587,2025-10-06 23:50:01.820588
REV_00000069,USER_000375,PROD_000076,4,Excellent product!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Easy to use.",63,111,True,2025-08-26,en,0.6540903514388001,22,True,False,False,2025-10-06 23:50:01.820840,2025-10-06 23:50:01.820841
REV_00000070,USER_000387,PROD_000487,3,Could be better,Decent clothing product but not amazing. Does what it's supposed to do but room for improvement. Good value for money.,29,54,True,2025-06-05,en,0.5357305453230206,20,True,False,False,2025-10-06 23:50:01.821095,2025-10-06 23:50:01.821096
REV_00000071,USER_000665,PROD_000397,3,It's okay,Mixed feelings about this clothing item. Some good points but also some issues. Could be better. Shipping was fast.,97,23,True,2025-09-18,en,0.4924498214291613,19,False,True,False,2025-10-06 23:50:01.821346,2025-10-06 23:50:01.821347
REV_00000072,USER_000141,PROD_000068,5,Best purchase ever,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",29,145,True,2024-11-06,en,1.0,21,True,False,False,2025-10-06 23:50:01.821603,2025-10-06 23:50:01.821603
REV_00000073,USER_000010,PROD_000431,3,Decent but not great,Decent books product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,52,15,True,2025-05-10,en,0.46488537550646636,19,True,False,False,2025-10-06 23:50:01.821858,2025-10-06 23:50:01.821858
REV_00000074,USER_000542,PROD_000233,5,Excellent product!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",8,145,False,2025-01-09,en,0.9742483829637609,23,False,False,False,2025-10-06 23:50:01.822112,2025-10-06 23:50:01.822112
REV_00000075,USER_000298,PROD_000329,4,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,92,66,True,2025-04-10,en,0.8390328308816318,22,True,True,False,2025-10-06 23:50:01.822365,2025-10-06 23:50:01.822366
REV_00000076,USER_000986,PROD_000061,4,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",60,110,False,2025-07-28,en,0.7758051914592534,19,False,True,False,2025-10-06 23:50:01.822621,2025-10-06 23:50:01.822621
REV_00000077,USER_000969,PROD_000288,5,Perfect!,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",38,82,True,2025-05-21,en,1.0,23,False,False,False,2025-10-06 23:50:01.822871,2025-10-06 23:50:01.822872
REV_00000078,USER_000983,PROD_000265,3,Decent but not great,Mixed feelings about this clothing item. Some good points but also some issues. Could be better. Good value for money.,54,1,True,2025-07-08,en,0.4882385039342799,20,False,True,False,2025-10-06 23:50:01.823122,2025-10-06 23:50:01.823123
REV_00000079,USER_000813,PROD_000393,4,Highly recommended,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Easy to use.",31,77,False,2024-11-22,en,0.8122981780134948,21,False,True,False,2025-10-06 23:50:01.823372,2025-10-06 23:50:01.823373
REV_00000080,USER_000670,PROD_000364,4,Highly recommended,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",91,70,True,2025-07-20,en,0.763929543127892,19,True,False,False,2025-10-06 23:50:01.823621,2025-10-06 23:50:01.823621
REV_00000081,USER_000731,PROD_000027,5,Highly recommended,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",100,77,True,2024-10-16,en,0.9073491196020959,19,True,True,False,2025-10-06 23:50:01.823876,2025-10-06 23:50:01.823877
REV_00000082,USER_000059,PROD_000200,5,Great value for money,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,39,43,True,2025-02-28,en,1.0,26,True,False,False,2025-10-06 23:50:01.824129,2025-10-06 23:50:01.824129
REV_00000083,USER_000810,PROD_000382,5,Best purchase ever,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Easy to use.",47,81,False,2025-01-31,en,0.9467578496927135,22,False,True,False,2025-10-06 23:50:01.824394,2025-10-06 23:50:01.824395
REV_00000084,USER_000726,PROD_000008,1,Terrible experience,Terrible clothing item. Broke after just a few uses. Customer service was unhelpful. Waste of money.,60,54,True,2025-04-02,en,0.0,16,False,False,False,2025-10-06 23:50:01.824646,2025-10-06 23:50:01.824646
REV_00000085,USER_000940,PROD_000173,5,Highly recommended,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,47,58,False,2025-03-08,en,1.0,22,False,False,False,2025-10-06 23:50:01.824898,2025-10-06 23:50:01.824898
REV_00000086,USER_000156,PROD_000430,5,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! The packaging was good.",43,144,True,2025-01-22,en,1.0,23,True,False,False,2025-10-06 23:50:01.825150,2025-10-06 23:50:01.825151
REV_00000087,USER_000205,PROD_000126,2,Terrible experience,Terrible books item. Broke after just a few uses. Customer service was unhelpful. Waste of money.,86,120,True,2025-01-29,en,0.2174471744733134,16,False,False,False,2025-10-06 23:50:01.825404,2025-10-06 23:50:01.825404
REV_00000088,USER_000617,PROD_000149,5,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",81,79,True,2024-11-24,en,1.0,22,True,False,False,2025-10-06 23:50:01.825658,2025-10-06 23:50:01.825658
REV_00000089,USER_000800,PROD_000471,3,Fair quality,This electronics product is okay. It works but nothing special. Average quality for the price. Good customer service.,4,94,True,2024-12-23,en,0.4506927770789139,18,False,True,True,2025-10-06 23:50:01.825915,2025-10-06 23:50:01.825915
REV_00000090,USER_000261,PROD_000382,2,Regret buying,"This books product is awful. Cheap materials, poor construction, and doesn't match the description at all. Recommended by a friend.",77,28,True,2025-05-08,en,0.19211925629818247,20,True,True,False,2025-10-06 23:50:01.826167,2025-10-06 23:50:01.826168
REV_00000091,USER_000807,PROD_000113,4,Love it!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,28,87,True,2025-07-17,en,0.8351110101401863,22,True,False,True,2025-10-06 23:50:01.826419,2025-10-06 23:50:01.826420
REV_00000092,USER_000777,PROD_000258,2,Waste of money,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. Would buy again.",25,52,True,2024-12-29,en,0.24925236457388145,19,False,True,False,2025-10-06 23:50:01.826668,2025-10-06 23:50:01.826669
REV_00000093,USER_000490,PROD_000090,5,Amazing quality,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Exactly as pictured.",89,11,False,2025-02-25,en,1.0,21,True,False,False,2025-10-06 23:50:01.826920,2025-10-06 23:50:01.826920
REV_00000094,USER_000152,PROD_000166,4,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,90,19,True,2025-07-31,en,0.7298473917063364,22,True,False,False,2025-10-06 23:50:01.827169,2025-10-06 23:50:01.827169
REV_00000095,USER_000285,PROD_000116,4,Highly recommended,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",78,43,True,2025-02-28,en,0.8390126711654282,23,False,False,True,2025-10-06 23:50:01.827421,2025-10-06 23:50:01.827421
REV_00000096,USER_000628,PROD_000309,5,Highly recommended,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",35,12,False,2025-04-10,en,0.960851333373861,21,True,True,False,2025-10-06 23:50:01.827669,2025-10-06 23:50:01.827670
REV_00000097,USER_000082,PROD_000050,5,Highly recommended,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,22,74,True,2025-07-07,en,1.0,22,False,True,False,2025-10-06 23:50:01.827928,2025-10-06 23:50:01.827928
REV_00000098,USER_000209,PROD_000112,5,Amazing quality,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Shipping was fast.,32,27,False,2025-04-18,en,0.9655509043215058,25,False,False,True,2025-10-06 23:50:01.828188,2025-10-06 23:50:01.828188
REV_00000099,USER_000055,PROD_000393,4,Amazing quality,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,0,104,True,2024-10-27,en,0.8474217215880413,25,True,True,False,2025-10-06 23:50:01.828440,2025-10-06 23:50:01.828440
REV_00000100,USER_000166,PROD_000202,4,Love it!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Recommended by a friend.",11,62,True,2025-06-29,en,0.722804293888962,23,True,True,False,2025-10-06 23:50:01.828717,2025-10-06 23:50:01.828717
REV_00000101,USER_000348,PROD_000185,5,Great value for money,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! The packaging was good.",60,134,False,2025-02-02,en,1.0,23,True,False,True,2025-10-06 23:50:01.828970,2025-10-06 23:50:01.828970
REV_00000102,USER_000645,PROD_000169,4,Perfect!,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Easy to use.",49,9,True,2025-08-09,en,0.8361045776997357,21,True,False,False,2025-10-06 23:50:01.829223,2025-10-06 23:50:01.829223
REV_00000103,USER_000322,PROD_000235,5,Great value for money,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",63,57,False,2025-03-13,en,1.0,22,True,True,False,2025-10-06 23:50:01.829473,2025-10-06 23:50:01.829474
