review_id,user_id,product_id,rating,title,review_text,helpful_votes,total_votes,verified_purchase,review_date,language,sentiment_score,word_count,contains_images,contains_video,is_spam,created_at,updated_at
REV_00000011,USER_000124,PROD_000059,4,Excellent product!,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,30,24,True,2025-04-26,en,0.7663526632288572,26,True,True,False,2025-10-25 11:08:42.392617,2025-10-25 11:08:42.392618
REV_00000012,USER_000062,PROD_000072,3,Decent but not great,Mixed feelings about this books item. Some good points but also some issues. Could be better. The packaging was good.,81,85,False,2024-12-11,en,0.527069334365381,20,False,False,False,2025-10-25 11:08:42.393299,2025-10-25 11:08:42.393300
REV_00000013,USER_000032,PROD_000081,4,Best purchase ever,I'm really happy with this beauty & personal care product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Shipping was fast.,21,25,True,2025-06-23,en,0.7200315161890036,28,True,False,False,2025-10-25 11:08:42.393846,2025-10-25 11:08:42.393846
REV_00000014,USER_000050,PROD_000055,3,Could be better,This electronics product is okay. It works but nothing special. Average quality for the price.,11,24,False,2025-09-25,en,0.5980725537797673,15,True,False,False,2025-10-25 11:08:42.394362,2025-10-25 11:08:42.394362
REV_00000015,USER_000065,PROD_000067,5,Love it!,"Great toys & games item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",81,112,True,2024-11-19,en,0.9379298931207122,20,False,True,False,2025-10-25 11:08:42.394865,2025-10-25 11:08:42.394865
REV_00000016,USER_000090,PROD_000061,4,Highly recommended,"This sports & outdoors product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",66,132,True,2025-01-04,en,0.7025217141978406,21,False,True,False,2025-10-25 11:08:42.395365,2025-10-25 11:08:42.395365
REV_00000017,USER_000155,PROD_000009,3,Average product,Decent automotive product but not amazing. Does what it's supposed to do but room for improvement. Easy to use.,33,40,False,2025-01-18,en,0.5572797064718417,19,False,True,True,2025-10-25 11:08:42.395863,2025-10-25 11:08:42.395864
REV_00000018,USER_000136,PROD_000027,4,Excellent product!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",67,20,False,2025-06-08,en,0.7517648772626336,23,False,False,True,2025-10-25 11:08:42.396361,2025-10-25 11:08:42.396362
REV_00000019,USER_000008,PROD_000066,4,Excellent product!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",94,50,True,2025-02-17,en,0.805622184349444,23,False,True,False,2025-10-25 11:08:42.396861,2025-10-25 11:08:42.396862
REV_00000020,USER_000052,PROD_000050,3,Mixed feelings,Decent books product but not amazing. Does what it's supposed to do but room for improvement.,98,76,True,2024-11-21,en,0.5069006258896003,16,True,True,False,2025-10-25 11:08:42.397351,2025-10-25 11:08:42.397351
REV_00000021,USER_000032,PROD_000080,3,Average product,Mixed feelings about this books item. Some good points but also some issues. Could be better. Good customer service.,31,1,True,2025-04-13,en,0.43215656493993326,19,False,False,True,2025-10-25 11:08:42.397836,2025-10-25 11:08:42.397837
REV_00000022,USER_000105,PROD_000066,3,Fair quality,This home & garden product is okay. It works but nothing special. Average quality for the price. Exactly as pictured.,85,102,False,2025-04-07,en,0.5688112727747477,20,False,True,False,2025-10-25 11:08:42.398329,2025-10-25 11:08:42.398329
REV_00000023,USER_000038,PROD_000030,4,Amazing quality,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Shipping was fast.",93,66,False,2025-07-17,en,0.8181214278248162,21,False,True,False,2025-10-25 11:08:42.398814,2025-10-25 11:08:42.398814
REV_00000024,USER_000084,PROD_000040,3,Average product,Mixed feelings about this beauty & personal care item. Some good points but also some issues. Could be better. Would buy again.,4,96,True,2025-06-19,en,0.5118353022605386,22,True,True,False,2025-10-25 11:08:42.399303,2025-10-25 11:08:42.399303
REV_00000025,USER_000087,PROD_000062,5,Great value for money,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Easy to use.",77,56,False,2025-03-17,en,0.9758523000609646,23,False,False,False,2025-10-25 11:08:42.399790,2025-10-25 11:08:42.399791
REV_00000026,USER_000160,PROD_000056,4,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Shipping was fast.",74,115,True,2025-10-11,en,0.736033124984438,22,False,False,False,2025-10-25 11:08:42.400273,2025-10-25 11:08:42.400274
REV_00000027,USER_000110,PROD_000024,4,Perfect!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",86,26,True,2025-05-17,en,0.7168748565494794,20,True,False,True,2025-10-25 11:08:42.400751,2025-10-25 11:08:42.400751
REV_00000028,USER_000032,PROD_000020,4,Best purchase ever,"Great automotive item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",49,29,True,2025-06-16,en,0.7725343119273614,22,False,True,True,2025-10-25 11:08:42.401229,2025-10-25 11:08:42.401230
REV_00000029,USER_000067,PROD_000078,1,Poor quality,"This automotive product is awful. Cheap materials, poor construction, and doesn't match the description at all. Would buy again.",31,35,False,2024-12-26,en,0.0,19,True,False,False,2025-10-25 11:08:42.401716,2025-10-25 11:08:42.401716
REV_00000030,USER_000135,PROD_000062,4,Highly recommended,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",82,76,False,2025-04-27,en,0.7896131384750377,24,False,False,False,2025-10-25 11:08:42.402191,2025-10-25 11:08:42.402192
REV_00000031,USER_000044,PROD_000066,4,Love it!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Shipping was fast.",76,132,False,2025-01-11,en,0.8185658494739128,23,False,False,False,2025-10-25 11:08:42.402666,2025-10-25 11:08:42.402666
REV_00000032,USER_000093,PROD_000050,5,Highly recommended,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",43,8,True,2025-03-02,en,0.9366722224129247,22,True,False,False,2025-10-25 11:08:42.403144,2025-10-25 11:08:42.403144
REV_00000033,USER_000064,PROD_000039,4,Love it!,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",50,88,True,2025-03-18,en,0.6811602385130866,24,True,True,False,2025-10-25 11:08:42.403617,2025-10-25 11:08:42.403618
REV_00000034,USER_000121,PROD_000068,3,Average product,This electronics product is okay. It works but nothing special. Average quality for the price. Shipping was fast.,64,57,True,2025-09-30,en,0.5153712744873611,18,False,False,False,2025-10-25 11:08:42.404091,2025-10-25 11:08:42.404091
REV_00000035,USER_000163,PROD_000042,2,Poor quality,Very disappointed with this books product. Poor quality and doesn't work as advertised. Would not recommend. Good customer service.,53,143,False,2025-08-08,en,0.3201804862014079,19,False,False,True,2025-10-25 11:08:42.404566,2025-10-25 11:08:42.404566
REV_00000036,USER_000170,PROD_000073,5,Great value for money,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",39,31,True,2025-06-09,en,1.0,22,False,True,False,2025-10-25 11:08:42.405046,2025-10-25 11:08:42.405047
REV_00000037,USER_000020,PROD_000079,4,Best purchase ever,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",56,120,False,2025-08-30,en,0.7664409725044671,21,True,False,False,2025-10-25 11:08:42.405530,2025-10-25 11:08:42.405531
REV_00000038,USER_000047,PROD_000089,5,Best purchase ever,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",81,89,True,2024-11-28,en,1.0,21,True,False,False,2025-10-25 11:08:42.406012,2025-10-25 11:08:42.406012
REV_00000039,USER_000070,PROD_000017,5,Love it!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",43,28,True,2025-04-02,en,0.9289514329723629,23,False,True,False,2025-10-25 11:08:42.406505,2025-10-25 11:08:42.406505
REV_00000040,USER_000089,PROD_000068,1,Don't buy this,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. Recommended by a friend.",74,143,False,2025-04-18,en,0.0,20,False,False,False,2025-10-25 11:08:42.406984,2025-10-25 11:08:42.406985
REV_00000041,USER_000025,PROD_000017,2,Regret buying,Very disappointed with this home & garden product. Poor quality and doesn't work as advertised. Would not recommend.,50,128,False,2025-07-12,en,0.33210107866173044,18,True,False,False,2025-10-25 11:08:42.407468,2025-10-25 11:08:42.407468
REV_00000042,USER_000121,PROD_000068,1,Waste of money,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. Recommended by a friend.",69,63,True,2024-12-07,en,0.09901295440204402,20,False,True,False,2025-10-25 11:08:42.407951,2025-10-25 11:08:42.407952
REV_00000043,USER_000070,PROD_000077,4,Great value for money,"Great toys & games item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",79,138,False,2024-10-25,en,0.726970168031322,20,False,False,False,2025-10-25 11:08:42.408430,2025-10-25 11:08:42.408430
REV_00000044,USER_000096,PROD_000072,5,Great value for money,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Shipping was fast.",85,61,False,2025-04-08,en,1.0,22,True,False,False,2025-10-25 11:08:42.408918,2025-10-25 11:08:42.408918
REV_00000045,USER_000176,PROD_000006,1,Terrible experience,Very disappointed with this sports & outdoors product. Poor quality and doesn't work as advertised. Would not recommend. The packaging was good.,100,109,True,2024-12-31,en,0.0,22,False,False,True,2025-10-25 11:08:42.409394,2025-10-25 11:08:42.409395
REV_00000046,USER_000004,PROD_000018,5,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,74,100,True,2025-02-05,en,1.0,22,True,False,False,2025-10-25 11:08:42.409884,2025-10-25 11:08:42.409885
REV_00000047,USER_000057,PROD_000029,4,Love it!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",70,147,True,2024-11-05,en,0.7844751015810867,23,True,True,False,2025-10-25 11:08:42.410361,2025-10-25 11:08:42.410361
REV_00000048,USER_000096,PROD_000001,4,Love it!,"Great sports & outdoors item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",75,128,False,2025-01-21,en,0.7971968503553776,20,False,True,False,2025-10-25 11:08:42.410831,2025-10-25 11:08:42.410831
REV_00000049,USER_000145,PROD_000010,5,Amazing quality,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,7,87,True,2025-04-19,en,1.0,28,True,False,False,2025-10-25 11:08:42.411312,2025-10-25 11:08:42.411312
REV_00000050,USER_000037,PROD_000018,5,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,82,113,True,2025-07-15,en,1.0,25,False,False,False,2025-10-25 11:08:42.411789,2025-10-25 11:08:42.411789
REV_00000051,USER_000124,PROD_000074,4,Amazing quality,"Great toys & games item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",61,136,True,2025-01-26,en,0.7112880452285317,20,True,False,False,2025-10-25 11:08:42.412270,2025-10-25 11:08:42.412270
REV_00000052,USER_000005,PROD_000040,5,Perfect!,"This beauty & personal care product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Shipping was fast.",48,23,True,2025-08-10,en,0.9423860626808188,25,False,True,False,2025-10-25 11:08:42.412751,2025-10-25 11:08:42.412752
REV_00000053,USER_000088,PROD_000046,4,Love it!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,93,103,False,2024-12-30,en,0.7901297942916925,22,True,False,False,2025-10-25 11:08:42.413234,2025-10-25 11:08:42.413234
REV_00000054,USER_000152,PROD_000044,5,Amazing quality,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Easy to use.,12,113,False,2024-11-30,en,1.0,27,False,False,False,2025-10-25 11:08:42.413709,2025-10-25 11:08:42.413709
REV_00000055,USER_000155,PROD_000065,2,Not worth it,"This sports & outdoors product is awful. Cheap materials, poor construction, and doesn't match the description at all.",8,3,False,2024-12-21,en,0.2966572193298449,18,True,True,False,2025-10-25 11:08:42.414185,2025-10-25 11:08:42.414185
REV_00000056,USER_000081,PROD_000047,2,Regret buying,Terrible home & garden item. Broke after just a few uses. Customer service was unhelpful. Waste of money.,61,71,True,2025-04-16,en,0.2575526178884293,18,True,True,True,2025-10-25 11:08:42.414664,2025-10-25 11:08:42.414664
REV_00000057,USER_000166,PROD_000024,1,Poor quality,Terrible home & garden item. Broke after just a few uses. Customer service was unhelpful. Waste of money. The packaging was good.,74,3,True,2025-02-13,en,0.08088067491812265,22,False,False,True,2025-10-25 11:08:42.415145,2025-10-25 11:08:42.415145
REV_00000058,USER_000017,PROD_000010,5,Great value for money,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Exactly as pictured.,34,109,True,2025-09-22,en,0.9348501570315312,27,False,True,False,2025-10-25 11:08:42.415622,2025-10-25 11:08:42.415623
REV_00000059,USER_000160,PROD_000084,5,Highly recommended,I'm really happy with this beauty & personal care product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,79,6,True,2025-01-10,en,0.9663081769893921,28,True,False,True,2025-10-25 11:08:42.416101,2025-10-25 11:08:42.416102
REV_00000060,USER_000024,PROD_000087,5,Highly recommended,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",5,127,True,2024-12-10,en,0.942121546111724,22,False,False,False,2025-10-25 11:08:42.416580,2025-10-25 11:08:42.416581
REV_00000061,USER_000046,PROD_000079,5,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Would buy again.",23,77,True,2025-02-04,en,1.0,22,True,False,False,2025-10-25 11:08:42.417048,2025-10-25 11:08:42.417048
REV_00000062,USER_000031,PROD_000031,2,Waste of money,"This automotive product is awful. Cheap materials, poor construction, and doesn't match the description at all. The packaging was good.",33,6,True,2025-07-05,en,0.1786203310442269,20,False,False,False,2025-10-25 11:08:42.417515,2025-10-25 11:08:42.417515
REV_00000063,USER_000112,PROD_000087,4,Perfect!,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Easy to use.,87,144,True,2025-10-05,en,0.6872085862873752,25,True,False,False,2025-10-25 11:08:42.417991,2025-10-25 11:08:42.417992
REV_00000064,USER_000022,PROD_000009,5,Perfect!,"Great automotive item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Shipping was fast.",25,44,True,2024-11-18,en,0.9190169977938228,21,False,False,False,2025-10-25 11:08:42.418460,2025-10-25 11:08:42.418461
REV_00000065,USER_000154,PROD_000016,5,Love it!,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",86,110,True,2025-03-22,en,0.9450700132670877,24,True,False,False,2025-10-25 11:08:42.418931,2025-10-25 11:08:42.418931
REV_00000066,USER_000135,PROD_000004,4,Perfect!,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Would buy again.",0,8,True,2025-06-22,en,0.7631296082046963,21,True,True,False,2025-10-25 11:08:42.419401,2025-10-25 11:08:42.419401
REV_00000067,USER_000158,PROD_000004,4,Best purchase ever,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",3,34,True,2025-01-01,en,0.708814437287783,21,True,True,False,2025-10-25 11:08:42.419989,2025-10-25 11:08:42.419990
REV_00000068,USER_000174,PROD_000067,4,Best purchase ever,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! The packaging was good.",57,46,False,2025-06-25,en,0.8106199117687447,25,False,False,False,2025-10-25 11:08:42.420637,2025-10-25 11:08:42.420637
REV_00000069,USER_000142,PROD_000038,1,Regret buying,Very disappointed with this clothing product. Poor quality and doesn't work as advertised. Would not recommend.,69,16,False,2025-02-17,en,0.0,16,True,True,False,2025-10-25 11:08:42.421131,2025-10-25 11:08:42.421132
REV_00000070,USER_000152,PROD_000048,5,Love it!,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Recommended by a friend.",62,103,True,2025-06-26,en,1.0,22,True,False,False,2025-10-25 11:08:42.421620,2025-10-25 11:08:42.421621
REV_00000071,USER_000154,PROD_000053,5,Perfect!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,99,100,True,2025-03-21,en,0.9505608301001321,26,False,False,False,2025-10-25 11:08:42.422097,2025-10-25 11:08:42.422098
REV_00000072,USER_000036,PROD_000086,3,Could be better,Mixed feelings about this books item. Some good points but also some issues. Could be better. Recommended by a friend.,63,113,True,2024-10-25,en,0.46432278872270755,20,True,False,False,2025-10-25 11:08:42.422576,2025-10-25 11:08:42.422577
REV_00000073,USER_000136,PROD_000076,4,Amazing quality,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",22,93,False,2025-06-02,en,0.6592952049108909,25,False,False,False,2025-10-25 11:08:42.423054,2025-10-25 11:08:42.423054
REV_00000074,USER_000153,PROD_000059,5,Great value for money,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",81,121,True,2025-01-10,en,1.0,22,True,False,False,2025-10-25 11:08:42.423540,2025-10-25 11:08:42.423540
REV_00000075,USER_000022,PROD_000045,5,Love it!,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",93,44,True,2025-02-01,en,1.0,19,False,False,True,2025-10-25 11:08:42.424013,2025-10-25 11:08:42.424014
REV_00000076,USER_000071,PROD_000059,5,Amazing quality,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,73,35,True,2025-06-25,en,1.0,22,False,False,False,2025-10-25 11:08:42.424485,2025-10-25 11:08:42.424485
REV_00000077,USER_000126,PROD_000007,2,Regret buying,Very disappointed with this beauty & personal care product. Poor quality and doesn't work as advertised. Would not recommend. The packaging was good.,95,110,False,2025-02-19,en,0.19249017678614228,23,True,False,True,2025-10-25 11:08:42.424986,2025-10-25 11:08:42.424986
REV_00000078,USER_000178,PROD_000031,2,Disappointed,Very disappointed with this automotive product. Poor quality and doesn't work as advertised. Would not recommend. Good customer service.,80,138,True,2025-08-24,en,0.2046424003319504,19,False,False,True,2025-10-25 11:08:42.425459,2025-10-25 11:08:42.425459
REV_00000079,USER_000148,PROD_000032,4,Perfect!,"This beauty & personal care product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",1,90,True,2025-03-21,en,0.750225440026749,25,True,True,False,2025-10-25 11:08:42.425945,2025-10-25 11:08:42.425945
REV_00000080,USER_000171,PROD_000014,5,Love it!,"Great sports & outdoors item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good value for money.",73,94,True,2025-05-14,en,1.0,24,False,False,False,2025-10-25 11:08:42.426415,2025-10-25 11:08:42.426415
REV_00000081,USER_000029,PROD_000014,4,Great value for money,I'm really happy with this sports & outdoors product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,78,78,True,2024-12-06,en,0.7871633076662468,27,False,False,True,2025-10-25 11:08:42.426887,2025-10-25 11:08:42.426887
REV_00000082,USER_000110,PROD_000010,4,Excellent product!,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",23,124,False,2025-07-25,en,0.7019944070115149,24,False,False,False,2025-10-25 11:08:42.427367,2025-10-25 11:08:42.427368
REV_00000083,USER_000096,PROD_000033,5,Great value for money,I'm really happy with this automotive product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Shipping was fast.,2,121,False,2025-07-03,en,0.9106359720190536,25,True,False,False,2025-10-25 11:08:42.427837,2025-10-25 11:08:42.427837
REV_00000084,USER_000171,PROD_000049,5,Best purchase ever,"Great books item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good value for money.",48,22,False,2025-01-08,en,1.0,22,False,False,False,2025-10-25 11:08:42.428306,2025-10-25 11:08:42.428307
REV_00000085,USER_000014,PROD_000005,2,Don't buy this,Terrible toys & games item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Good value for money.,79,68,True,2025-01-13,en,0.2117041781410497,22,False,False,False,2025-10-25 11:08:42.428777,2025-10-25 11:08:42.428778
REV_00000086,USER_000140,PROD_000048,4,Best purchase ever,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,14,77,True,2025-02-12,en,0.8270491837533813,26,True,True,False,2025-10-25 11:08:42.429244,2025-10-25 11:08:42.429244
REV_00000087,USER_000080,PROD_000029,3,Could be better,This home & garden product is okay. It works but nothing special. Average quality for the price. The packaging was good.,95,112,True,2025-07-18,en,0.5800231547031829,21,False,False,False,2025-10-25 11:08:42.429709,2025-10-25 11:08:42.429710
REV_00000088,USER_000047,PROD_000047,2,Regret buying,"This home & garden product is awful. Cheap materials, poor construction, and doesn't match the description at all. Easy to use.",22,74,True,2024-12-25,en,0.24252977092684785,21,False,False,False,2025-10-25 11:08:42.430184,2025-10-25 11:08:42.430184
REV_00000089,USER_000085,PROD_000025,3,Mixed feelings,Decent automotive product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,56,90,True,2025-08-26,en,0.5592026355439507,19,False,False,False,2025-10-25 11:08:42.430656,2025-10-25 11:08:42.430656
REV_00000090,USER_000150,PROD_000037,5,Love it!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",52,6,False,2025-06-22,en,1.0,20,True,True,False,2025-10-25 11:08:42.431117,2025-10-25 11:08:42.431118
REV_00000091,USER_000150,PROD_000087,4,Amazing quality,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,72,2,True,2025-08-31,en,0.845453823793622,26,True,False,False,2025-10-25 11:08:42.431605,2025-10-25 11:08:42.431605
REV_00000092,USER_000082,PROD_000056,4,Amazing quality,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",69,147,False,2025-06-16,en,0.7523713060023657,18,True,False,False,2025-10-25 11:08:42.432079,2025-10-25 11:08:42.432079
REV_00000093,USER_000146,PROD_000067,5,Highly recommended,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",43,88,True,2025-01-16,en,0.9428229384126864,24,True,True,False,2025-10-25 11:08:42.432542,2025-10-25 11:08:42.432543
REV_00000094,USER_000070,PROD_000027,5,Excellent product!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,99,40,True,2025-02-16,en,1.0,26,False,False,False,2025-10-25 11:08:42.433014,2025-10-25 11:08:42.433015
REV_00000095,USER_000071,PROD_000087,2,Regret buying,Very disappointed with this books product. Poor quality and doesn't work as advertised. Would not recommend. Would buy again.,34,128,True,2025-02-26,en,0.23434314056341635,19,True,False,False,2025-10-25 11:08:42.433470,2025-10-25 11:08:42.433470
REV_00000096,USER_000081,PROD_000055,4,Love it!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Would buy again.",32,65,True,2025-06-28,en,0.7398796589132627,22,True,True,False,2025-10-25 11:08:42.433929,2025-10-25 11:08:42.433930
REV_00000097,USER_000121,PROD_000076,4,Highly recommended,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,53,129,True,2024-11-05,en,0.7690064535298565,28,False,False,False,2025-10-25 11:08:42.434389,2025-10-25 11:08:42.434390
REV_00000098,USER_000059,PROD_000044,4,Great value for money,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",90,49,True,2025-09-11,en,0.8314008713083975,24,True,False,False,2025-10-25 11:08:42.434844,2025-10-25 11:08:42.434844
REV_00000099,USER_000074,PROD_000042,4,Love it!,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,12,85,False,2025-06-29,en,0.6568495837305176,22,False,False,False,2025-10-25 11:08:42.435310,2025-10-25 11:08:42.435311
REV_00000100,USER_000169,PROD_000085,4,Perfect!,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,22,56,True,2025-01-23,en,0.8320887073692176,28,True,False,False,2025-10-25 11:08:42.435758,2025-10-25 11:08:42.435758
REV_00000101,USER_000122,PROD_000070,3,Decent but not great,Decent sports & outdoors product but not amazing. Does what it's supposed to do but room for improvement. Easy to use.,34,122,False,2025-09-22,en,0.48397117663765943,21,False,False,False,2025-10-25 11:08:42.436216,2025-10-25 11:08:42.436216
