review_id,user_id,product_id,rating,title,review_text,helpful_votes,total_votes,verified_purchase,review_date,language,sentiment_score,word_count,contains_images,contains_video,is_spam,created_at,updated_at
REV_00000019,USER_000414,PROD_000228,1,Poor quality,Terrible home & garden item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Recommended by a friend.,80,55,True,2025-06-20,en,0.0,22,False,False,False,2025-10-24 08:51:22.476736,2025-10-24 08:51:22.476737
REV_00000020,USER_000177,PROD_000210,5,Excellent product!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good value for money.,79,55,False,2025-02-10,en,1.0,26,False,False,False,2025-10-24 08:51:22.477004,2025-10-24 08:51:22.477004
REV_00000021,USER_000451,PROD_000048,4,Perfect!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",18,7,False,2024-10-24,en,0.8169451777538358,19,True,True,False,2025-10-24 08:51:22.477275,2025-10-24 08:51:22.477275
REV_00000022,USER_000743,PROD_000208,4,Perfect!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! The packaging was good.",91,82,False,2025-04-14,en,0.7086897289017396,23,True,False,True,2025-10-24 08:51:22.477544,2025-10-24 08:51:22.477545
REV_00000023,USER_000014,PROD_000158,5,Amazing quality,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. The packaging was good.,5,139,False,2025-10-20,en,0.9194085426365993,26,False,False,False,2025-10-24 08:51:22.477809,2025-10-24 08:51:22.477809
REV_00000024,USER_000958,PROD_000066,4,Highly recommended,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Easy to use.",13,134,True,2025-06-27,en,0.7555493213569924,22,False,False,False,2025-10-24 08:51:22.478074,2025-10-24 08:51:22.478074
REV_00000025,USER_000104,PROD_000418,5,Amazing quality,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Recommended by a friend.",81,99,True,2025-08-03,en,1.0,23,True,False,False,2025-10-24 08:51:22.478339,2025-10-24 08:51:22.478339
REV_00000026,USER_000563,PROD_000010,4,Perfect!,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,93,144,False,2025-06-07,en,0.8371143900156551,24,True,False,False,2025-10-24 08:51:22.478605,2025-10-24 08:51:22.478605
REV_00000027,USER_000343,PROD_000119,5,Best purchase ever,"This books product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",63,5,True,2024-12-19,en,0.9873765836222558,22,True,False,False,2025-10-24 08:51:22.478872,2025-10-24 08:51:22.478872
REV_00000028,USER_000004,PROD_000271,4,Excellent product!,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",88,27,False,2025-03-14,en,0.6744792383550895,19,False,False,False,2025-10-24 08:51:22.479138,2025-10-24 08:51:22.479138
REV_00000029,USER_000447,PROD_000080,5,Excellent product!,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good value for money.",84,110,True,2025-08-09,en,0.9847550829474288,25,True,False,False,2025-10-24 08:51:22.479400,2025-10-24 08:51:22.479400
REV_00000030,USER_000561,PROD_000296,3,Mixed feelings,This toys & games product is okay. It works but nothing special. Average quality for the price. The packaging was good.,58,130,False,2025-04-20,en,0.5811848548236014,21,False,False,False,2025-10-24 08:51:22.479664,2025-10-24 08:51:22.479664
REV_00000031,USER_000404,PROD_000071,3,Decent but not great,Decent electronics product but not amazing. Does what it's supposed to do but room for improvement.,74,78,False,2025-10-14,en,0.5797212653774271,16,False,True,False,2025-10-24 08:51:22.479925,2025-10-24 08:51:22.479925
REV_00000032,USER_000351,PROD_000377,4,Excellent product!,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",83,52,True,2025-08-12,en,0.7468900155916556,21,True,False,False,2025-10-24 08:51:22.480181,2025-10-24 08:51:22.480181
REV_00000033,USER_000936,PROD_000283,3,Fair quality,This electronics product is okay. It works but nothing special. Average quality for the price.,39,41,True,2025-01-02,en,0.5933774760109581,15,True,False,True,2025-10-24 08:51:22.480442,2025-10-24 08:51:22.480442
REV_00000034,USER_000338,PROD_000365,5,Best purchase ever,"Great beauty & personal care item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase.",72,63,True,2025-06-07,en,0.9062772386368761,21,True,False,False,2025-10-24 08:51:22.480695,2025-10-24 08:51:22.480695
REV_00000035,USER_000529,PROD_000400,4,Highly recommended,I'm really happy with this books product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,75,38,False,2025-08-02,en,0.6893814494352317,25,False,True,False,2025-10-24 08:51:22.480948,2025-10-24 08:51:22.480948
REV_00000036,USER_000104,PROD_000355,3,It's okay,Mixed feelings about this clothing item. Some good points but also some issues. Could be better. The packaging was good.,62,66,False,2024-10-30,en,0.5328355037032574,20,True,False,False,2025-10-24 08:51:22.481198,2025-10-24 08:51:22.481199
REV_00000037,USER_000283,PROD_000161,2,Disappointed,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. Shipping was fast.",67,19,True,2025-01-24,en,0.18794688367761425,19,False,False,False,2025-10-24 08:51:22.481461,2025-10-24 08:51:22.481462
REV_00000038,USER_000084,PROD_000324,4,Love it!,"Great automotive item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",13,10,True,2025-08-23,en,0.8056021850967656,21,False,False,False,2025-10-24 08:51:22.481728,2025-10-24 08:51:22.481728
REV_00000039,USER_000791,PROD_000350,1,Terrible experience,Terrible beauty & personal care item. Broke after just a few uses. Customer service was unhelpful. Waste of money.,52,36,True,2025-02-07,en,0.0,19,False,False,False,2025-10-24 08:51:22.481988,2025-10-24 08:51:22.481988
REV_00000040,USER_000353,PROD_000264,4,Love it!,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Shipping was fast.",33,104,False,2025-09-30,en,0.7071201557595865,22,False,False,False,2025-10-24 08:51:22.482337,2025-10-24 08:51:22.482337
REV_00000041,USER_000039,PROD_000448,4,Amazing quality,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Shipping was fast.,7,35,False,2025-05-26,en,0.7393116265488717,25,True,False,False,2025-10-24 08:51:22.482656,2025-10-24 08:51:22.482657
REV_00000042,USER_000694,PROD_000445,4,Perfect!,I'm really happy with this beauty & personal care product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,47,11,False,2025-04-25,en,0.7234571252905395,28,True,False,False,2025-10-24 08:51:22.482943,2025-10-24 08:51:22.482943
REV_00000043,USER_000370,PROD_000151,5,Best purchase ever,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Good customer service.",66,76,True,2025-08-22,en,0.9599984867070929,22,False,False,True,2025-10-24 08:51:22.483220,2025-10-24 08:51:22.483220
REV_00000044,USER_000789,PROD_000374,5,Excellent product!,I'm really happy with this clothing product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,41,95,False,2025-04-17,en,0.9122739083704439,25,False,False,False,2025-10-24 08:51:22.483489,2025-10-24 08:51:22.483490
REV_00000045,USER_000901,PROD_000199,4,Perfect!,"Great sports & outdoors item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Easy to use.",63,47,True,2025-03-12,en,0.8270189670708861,23,True,True,False,2025-10-24 08:51:22.483758,2025-10-24 08:51:22.483758
REV_00000046,USER_000699,PROD_000130,4,Great value for money,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",7,133,True,2025-01-18,en,0.8024362543692223,19,False,False,False,2025-10-24 08:51:22.484034,2025-10-24 08:51:22.484035
REV_00000047,USER_000797,PROD_000161,5,Love it!,"This electronics product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Recommended by a friend.",10,69,True,2025-05-25,en,0.9057321286775996,23,False,False,False,2025-10-24 08:51:22.484384,2025-10-24 08:51:22.484385
REV_00000048,USER_000745,PROD_000026,5,Great value for money,I'm really happy with this sports & outdoors product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Easy to use.,2,76,True,2025-10-04,en,0.9033157226323452,27,True,True,False,2025-10-24 08:51:22.484803,2025-10-24 08:51:22.484803
REV_00000049,USER_000555,PROD_000471,3,Fair quality,Mixed feelings about this clothing item. Some good points but also some issues. Could be better. Would buy again.,52,76,True,2025-04-03,en,0.4065784852561167,19,False,True,False,2025-10-24 08:51:22.485251,2025-10-24 08:51:22.485251
REV_00000050,USER_000678,PROD_000083,5,Excellent product!,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Would buy again.,93,25,False,2025-01-19,en,0.9571295925470245,27,True,False,False,2025-10-24 08:51:22.485532,2025-10-24 08:51:22.485532
REV_00000051,USER_000708,PROD_000196,2,Don't buy this,Very disappointed with this beauty & personal care product. Poor quality and doesn't work as advertised. Would not recommend. Exactly as pictured.,41,86,True,2025-03-19,en,0.21803894283546318,22,False,True,True,2025-10-24 08:51:22.485805,2025-10-24 08:51:22.485805
REV_00000052,USER_000501,PROD_000039,3,Fair quality,Mixed feelings about this clothing item. Some good points but also some issues. Could be better.,29,132,True,2025-09-30,en,0.4970302232464333,16,False,False,False,2025-10-24 08:51:22.486074,2025-10-24 08:51:22.486074
REV_00000053,USER_000299,PROD_000123,4,Great value for money,"Great beauty & personal care item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Recommended by a friend.",74,63,False,2024-12-05,en,0.6917513801707967,25,True,False,False,2025-10-24 08:51:22.486360,2025-10-24 08:51:22.486360
REV_00000054,USER_000650,PROD_000341,3,Average product,Decent automotive product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,60,113,True,2025-04-18,en,0.5522398130125749,19,False,False,False,2025-10-24 08:51:22.486631,2025-10-24 08:51:22.486631
REV_00000055,USER_000872,PROD_000269,4,Best purchase ever,"This toys & games product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",21,145,True,2024-11-28,en,0.7653523865784961,21,True,False,False,2025-10-24 08:51:22.486911,2025-10-24 08:51:22.486911
REV_00000056,USER_000645,PROD_000383,5,Amazing quality,"This home & garden product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",100,15,True,2025-05-11,en,0.9264814813376585,21,False,False,False,2025-10-24 08:51:22.487177,2025-10-24 08:51:22.487178
REV_00000057,USER_000106,PROD_000271,5,Perfect!,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",72,37,False,2024-10-26,en,0.9633136677002353,19,True,False,False,2025-10-24 08:51:22.487447,2025-10-24 08:51:22.487448
REV_00000058,USER_000742,PROD_000470,5,Perfect!,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,47,148,True,2025-03-14,en,1.0,27,True,False,True,2025-10-24 08:51:22.487721,2025-10-24 08:51:22.487721
REV_00000059,USER_000835,PROD_000414,1,Don't buy this,Terrible home & garden item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Would buy again.,55,144,True,2025-08-25,en,0.0,21,True,False,False,2025-10-24 08:51:22.488003,2025-10-24 08:51:22.488003
REV_00000060,USER_000286,PROD_000308,5,Amazing quality,I'm really happy with this beauty & personal care product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,12,35,False,2025-01-17,en,1.0,25,True,True,True,2025-10-24 08:51:22.488273,2025-10-24 08:51:22.488273
REV_00000061,USER_000530,PROD_000254,4,Love it!,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. The packaging was good.",26,10,True,2025-03-04,en,0.6508606145393848,22,True,True,True,2025-10-24 08:51:22.488545,2025-10-24 08:51:22.488545
REV_00000062,USER_000589,PROD_000176,2,Poor quality,"This electronics product is awful. Cheap materials, poor construction, and doesn't match the description at all. The packaging was good.",82,53,True,2024-10-31,en,0.20514013242107237,20,True,False,True,2025-10-24 08:51:22.488809,2025-10-24 08:51:22.488810
REV_00000063,USER_000041,PROD_000181,2,Not worth it,Terrible clothing item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Exactly as pictured.,92,75,True,2025-07-23,en,0.19738966958767964,19,False,True,False,2025-10-24 08:51:22.489082,2025-10-24 08:51:22.489082
REV_00000064,USER_000951,PROD_000292,1,Terrible experience,Very disappointed with this books product. Poor quality and doesn't work as advertised. Would not recommend. Good value for money.,80,129,True,2024-12-03,en,0.0,20,False,False,False,2025-10-24 08:51:22.489355,2025-10-24 08:51:22.489355
REV_00000065,USER_000384,PROD_000203,5,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,8,14,True,2025-02-23,en,1.0,25,True,False,False,2025-10-24 08:51:22.489617,2025-10-24 08:51:22.489618
REV_00000066,USER_000657,PROD_000369,5,Highly recommended,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",58,18,True,2025-04-18,en,0.9813977929851622,19,False,False,False,2025-10-24 08:51:22.489879,2025-10-24 08:51:22.489880
REV_00000067,USER_000291,PROD_000368,1,Poor quality,Very disappointed with this sports & outdoors product. Poor quality and doesn't work as advertised. Would not recommend. Recommended by a friend.,74,73,False,2024-12-01,en,0.0,22,False,True,False,2025-10-24 08:51:22.490154,2025-10-24 08:51:22.490154
REV_00000068,USER_000477,PROD_000103,4,Amazing quality,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Good customer service.,79,128,True,2025-03-10,en,0.6799432221874095,27,True,False,True,2025-10-24 08:51:22.490417,2025-10-24 08:51:22.490417
REV_00000069,USER_000228,PROD_000377,4,Excellent product!,"Great home & garden item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",33,148,False,2025-03-31,en,0.6861813769184114,23,False,False,False,2025-10-24 08:51:22.490678,2025-10-24 08:51:22.490678
REV_00000070,USER_000619,PROD_000018,3,Fair quality,Decent sports & outdoors product but not amazing. Does what it's supposed to do but room for improvement. Good value for money.,26,149,True,2024-11-29,en,0.443409933833945,22,True,False,False,2025-10-24 08:51:22.490950,2025-10-24 08:51:22.490950
REV_00000071,USER_000613,PROD_000093,5,Love it!,"Great clothing item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Easy to use.",30,116,True,2025-05-23,en,1.0,21,True,False,False,2025-10-24 08:51:22.491209,2025-10-24 08:51:22.491209
REV_00000072,USER_000412,PROD_000188,4,Excellent product!,"Great beauty & personal care item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",45,58,False,2024-10-30,en,0.6612816749560666,24,True,False,False,2025-10-24 08:51:22.491476,2025-10-24 08:51:22.491476
REV_00000073,USER_000785,PROD_000259,5,Excellent product!,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",68,96,True,2025-05-11,en,1.0,19,True,False,False,2025-10-24 08:51:22.491751,2025-10-24 08:51:22.491751
REV_00000074,USER_000484,PROD_000094,3,Average product,Decent toys & games product but not amazing. Does what it's supposed to do but room for improvement.,5,73,True,2025-07-05,en,0.5496471729043042,18,False,False,False,2025-10-24 08:51:22.492014,2025-10-24 08:51:22.492014
REV_00000075,USER_000772,PROD_000010,3,It's okay,This toys & games product is okay. It works but nothing special. Average quality for the price.,47,41,False,2025-04-07,en,0.572548851806602,17,True,False,False,2025-10-24 08:51:22.492279,2025-10-24 08:51:22.492279
REV_00000076,USER_000647,PROD_000295,3,It's okay,This books product is okay. It works but nothing special. Average quality for the price. Shipping was fast.,59,95,True,2025-10-03,en,0.5272077088563847,18,True,False,True,2025-10-24 08:51:22.492538,2025-10-24 08:51:22.492539
REV_00000077,USER_000349,PROD_000335,5,Highly recommended,"Great automotive item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Exactly as pictured.",16,75,True,2025-02-16,en,1.0,21,True,False,False,2025-10-24 08:51:22.492847,2025-10-24 08:51:22.492848
REV_00000078,USER_000753,PROD_000401,3,Mixed feelings,Decent toys & games product but not amazing. Does what it's supposed to do but room for improvement. Good customer service.,12,30,True,2025-06-13,en,0.44015321790363726,21,False,True,False,2025-10-24 08:51:22.493131,2025-10-24 08:51:22.493132
REV_00000079,USER_000917,PROD_000051,3,Fair quality,Mixed feelings about this sports & outdoors item. Some good points but also some issues. Could be better. Exactly as pictured.,57,104,True,2024-12-09,en,0.5226791661675669,21,False,True,True,2025-10-24 08:51:22.493474,2025-10-24 08:51:22.493475
REV_00000080,USER_000391,PROD_000438,4,Best purchase ever,"This beauty & personal care product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Easy to use.",23,50,True,2025-06-06,en,0.7112144598666704,25,True,False,False,2025-10-24 08:51:22.493776,2025-10-24 08:51:22.493776
REV_00000081,USER_000852,PROD_000444,4,Great value for money,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Exactly as pictured.,63,0,True,2025-02-06,en,0.8093565043388768,27,False,False,False,2025-10-24 08:51:22.494059,2025-10-24 08:51:22.494059
REV_00000082,USER_000834,PROD_000077,4,Highly recommended,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Shipping was fast.",29,137,True,2025-06-19,en,0.6745082829188065,22,False,False,True,2025-10-24 08:51:22.494332,2025-10-24 08:51:22.494332
REV_00000083,USER_000802,PROD_000106,4,Excellent product!,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Exactly as pictured.",12,140,True,2025-07-20,en,0.6962784152990247,21,True,False,False,2025-10-24 08:51:22.494602,2025-10-24 08:51:22.494602
REV_00000084,USER_000654,PROD_000207,4,Best purchase ever,"This sports & outdoors product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",76,77,True,2025-04-22,en,0.7343656424271751,24,False,False,False,2025-10-24 08:51:22.494870,2025-10-24 08:51:22.494870
REV_00000085,USER_000215,PROD_000147,4,Highly recommended,I'm really happy with this beauty & personal care product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,4,26,True,2025-05-09,en,0.816035623616127,29,True,False,False,2025-10-24 08:51:22.495139,2025-10-24 08:51:22.495139
REV_00000086,USER_000216,PROD_000031,4,Great value for money,"This sports & outdoors product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",12,60,True,2024-12-09,en,0.7182574805730382,21,True,True,False,2025-10-24 08:51:22.495405,2025-10-24 08:51:22.495405
REV_00000087,USER_000237,PROD_000073,5,Perfect!,"Great sports & outdoors item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Exactly as pictured.",43,52,True,2025-09-14,en,1.0,23,True,False,False,2025-10-24 08:51:22.495667,2025-10-24 08:51:22.495668
REV_00000088,USER_000555,PROD_000365,3,Fair quality,This beauty & personal care product is okay. It works but nothing special. Average quality for the price.,96,75,False,2025-04-05,en,0.43168579686643593,18,False,False,False,2025-10-24 08:51:22.495933,2025-10-24 08:51:22.495933
REV_00000089,USER_000398,PROD_000098,4,Best purchase ever,"This clothing product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Exactly as pictured.",2,31,True,2025-03-06,en,0.8455172825296807,22,True,False,True,2025-10-24 08:51:22.496202,2025-10-24 08:51:22.496202
REV_00000090,USER_000153,PROD_000333,3,Fair quality,Decent electronics product but not amazing. Does what it's supposed to do but room for improvement. Shipping was fast.,64,44,True,2025-04-05,en,0.4218958608514741,19,False,False,True,2025-10-24 08:51:22.496469,2025-10-24 08:51:22.496469
REV_00000091,USER_000029,PROD_000109,4,Excellent product!,"This sports & outdoors product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",49,46,False,2025-01-05,en,0.7264781909724648,21,True,True,True,2025-10-24 08:51:22.496732,2025-10-24 08:51:22.496733
REV_00000092,USER_000237,PROD_000162,5,Perfect!,I'm really happy with this toys & games product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,28,126,False,2025-05-13,en,0.9419438214155256,24,True,True,False,2025-10-24 08:51:22.496998,2025-10-24 08:51:22.496998
REV_00000093,USER_000748,PROD_000200,4,Amazing quality,I'm really happy with this automotive product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,28,40,True,2024-12-16,en,0.7421831511477058,22,True,True,False,2025-10-24 08:51:22.497262,2025-10-24 08:51:22.497262
REV_00000094,USER_000616,PROD_000106,4,Love it!,I'm really happy with this electronics product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,79,85,True,2025-01-07,en,0.8008975525366041,26,False,False,False,2025-10-24 08:51:22.497524,2025-10-24 08:51:22.497525
REV_00000095,USER_000807,PROD_000202,4,Excellent product!,I'm really happy with this home & garden product. The quality is excellent and it works exactly as described. Would definitely recommend to others.,14,68,True,2025-10-01,en,0.7789793039313891,24,True,False,False,2025-10-24 08:51:22.497799,2025-10-24 08:51:22.497800
REV_00000096,USER_000337,PROD_000234,5,Amazing quality,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again! Would buy again.",51,138,True,2025-09-15,en,0.9956388990486774,22,False,False,True,2025-10-24 08:51:22.498076,2025-10-24 08:51:22.498076
REV_00000097,USER_000905,PROD_000149,1,Waste of money,Terrible home & garden item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Good value for money.,4,57,True,2025-07-21,en,0.08114506321513129,22,False,False,False,2025-10-24 08:51:22.498350,2025-10-24 08:51:22.498350
REV_00000098,USER_000341,PROD_000370,4,Highly recommended,I'm really happy with this sports & outdoors product. The quality is excellent and it works exactly as described. Would definitely recommend to others. Recommended by a friend.,43,90,True,2025-02-25,en,0.8298451011608716,28,False,False,False,2025-10-24 08:51:22.498620,2025-10-24 08:51:22.498620
REV_00000099,USER_000284,PROD_000278,4,Perfect!,"Great electronics item! Fast shipping, good packaging, and the product exceeded my expectations. Very satisfied with this purchase. Good customer service.",19,14,True,2025-09-22,en,0.8017994397323079,21,True,False,False,2025-10-24 08:51:22.498895,2025-10-24 08:51:22.498895
REV_00000100,USER_000788,PROD_000316,4,Love it!,"This automotive product is fantastic. Good build quality, works perfectly, and great value for the price. Will buy again!",91,69,True,2025-07-07,en,0.7751229620492396,19,True,True,False,2025-10-24 08:51:22.499166,2025-10-24 08:51:22.499166
REV_00000101,USER_000200,PROD_000104,2,Poor quality,Terrible books item. Broke after just a few uses. Customer service was unhelpful. Waste of money. Good value for money.,63,105,True,2025-02-24,en,0.3286980283962808,20,True,False,False,2025-10-24 08:51:22.499428,2025-10-24 08:51:22.499428
REV_00000102,USER_000574,PROD_000422,3,Mixed feelings,Mixed feelings about this automotive item. Some good points but also some issues. Could be better. The packaging was good.,50,34,True,2024-12-13,en,0.41437391151192055,20,True,True,False,2025-10-24 08:51:22.499690,2025-10-24 08:51:22.499690
